TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,PreviousTransactionDate,ip_loc,location_loc,location_lat,location_lon,ip_lat,ip_lon,distance_loc_ip,large_divergence,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud
TX000081,AC00406,183.71,2023-06-19 18:22:10,Debit,Denver,D000488,86.103.2.29,M074,ATM,38,Engineer,102,1,2024-11-04 08:09:51,"54.3213,10.1349","39.7420,-104.9915",39.742,-104.9915,54.3213,10.1349,7893.769859717913,True,-43508861.0,False,0,1.868766612337801,False,False,0.14495746536600118,False,False
TX000082,AC00445,345.39,2023-10-23 17:13:57,Credit,Phoenix,D000097,131.41.45.13,M081,Online,58,Engineer,80,1,2024-11-04 08:08:16,"29.4241,-98.4936","33.4483,-112.0740",33.4483,-112.074,29.4241,-98.4936,1364.6605763274079,False,-32626459.0,False,0,2.1435436785212896,False,False,0.12052885022379722,False,False
TX000083,AC00236,922.55,2023-01-23 16:32:48,Debit,Detroit,D000206,21.97.154.92,M004,ATM,63,Retired,87,1,2024-11-04 08:11:07,"39.9690,-83.0114","42.3314,-83.0457",42.3314,-83.0457,39.969,-83.0114,262.37645798338406,False,-56216299.0,False,1,2.9621677924246246,False,False,0.06184771030595737,False,False
TX000084,AC00220,259.91,2023-11-06 16:34:10,Debit,Denver,D000616,36.13.239.172,M028,Online,49,Doctor,170,1,2024-11-04 08:09:38,"35.9081,139.6566","39.7420,-104.9915",39.742,-104.9915,35.9081,139.6566,9337.64972337192,True,-31419328.0,False,4,1.9945530475065332,False,False,0.12412159232966452,False,False
TX000085,AC00140,154.71,2023-07-03 16:40:24,Debit,San Diego,D000494,167.104.180.235,M030,Online,34,Doctor,157,1,2024-11-04 08:09:42,"39.9559,-85.9601","32.7157,-117.1610",32.7157,-117.161,39.9559,-85.9601,2897.5156234033852,False,-42305358.0,False,3,1.620920927635804,False,False,0.13350597349052268,False,False
TX000086,AC00098,1340.19,2023-09-29 17:22:10,Credit,Austin,D000574,165.114.224.47,M012,Online,54,Engineer,30,1,2024-11-04 08:06:53,"51.4408,5.4778","30.2666,-97.7333",30.2666,-97.7333,51.4408,5.4778,8276.476297675863,True,-34699483.0,True,1,2.676346387303122,False,True,0.05400902795236029,False,False
TX000087,AC00303,24.56,2023-10-20 17:27:35,Debit,Mesa,D000428,16.131.3.140,M033,Branch,64,Doctor,69,1,2024-11-04 08:12:05,"47.5413,-122.3129","33.4245,-111.8332",33.4245,-111.8332,47.5413,-122.3129,1798.1083241799156,False,-32885070.0,False,0,2.2607344837527084,False,False,0.0954815891548938,False,False
TX000088,AC00373,568.07,2023-08-28 17:03:53,Debit,Washington,D000018,8.243.4.138,M054,ATM,48,Doctor,115,1,2024-11-04 08:07:32,"-34.6131,-58.3772","38.8898,-77.0090",38.8898,-77.009,-34.6131,-58.3772,8361.519850078479,True,-37465419.0,True,4,3.6905811483841724,False,True,0.07261482959790444,False,True
TX000089,AC00438,9.61,2023-06-22 18:37:29,Credit,San Diego,D000453,132.127.5.187,M043,Online,58,Doctor,179,1,2024-11-04 08:09:10,"31.5587,-110.3441","32.7157,-117.1610",32.7157,-117.161,31.5587,-110.3441,655.7317099014157,False,-43248701.0,False,3,2.1827025327464447,False,False,0.0858878982705864,False,False
TX000090,AC00437,392.96,2023-11-20 16:28:09,Debit,Kansas City,D000141,186.54.68.246,M022,Online,24,Student,100,1,2024-11-04 08:08:38,"-34.9033,-56.1882","39.0997,-94.5783",39.0997,-94.5783,-34.9033,-56.1882,9096.39417070485,True,-30210029.0,True,4,3.71558693064896,False,True,0.07647600641874702,False,True
TX000091,AC00106,716.93,2023-09-14 16:49:33,Credit,Milwaukee,D000322,101.223.82.253,M052,Online,60,Retired,34,1,2024-11-04 08:08:12,"17.3840,78.4564","43.0389,-87.9064",43.0389,-87.9064,17.384,78.4564,13171.07686538964,True,-35997519.0,False,4,2.734897538809486,False,False,0.06515399497952179,False,False
TX000092,AC00310,223.85,2023-10-02 16:36:10,Debit,Kansas City,D000481,133.223.159.151,M009,ATM,53,Engineer,55,4,2024-11-04 08:08:01,"35.7021,139.6375","39.0997,-94.5783",39.0997,-94.5783,35.7021,139.6375,10032.884325229476,True,-34443111.0,True,2,2.4960333682721676,False,True,0.03137427245113533,False,True
TX000093,AC00149,230.66,2023-03-27 18:16:04,Debit,Houston,D000526,60.43.160.195,M049,Branch,21,Student,135,1,2024-11-04 08:10:44,"35.0833,137.1500","29.7499,-95.3584",29.7499,-95.3584,35.0833,137.15,10969.950542526758,True,-50766880.0,False,4,2.4623897071539167,False,False,0.09893430500693545,False,False
TX000094,AC00373,442.12,2023-12-21 16:37:03,Debit,Los Angeles,D000645,168.36.49.167,M047,Online,19,Student,260,1,2024-11-04 08:08:21,"30.2672,-97.7431","34.0522,-118.2436",34.0522,-118.2436,30.2672,-97.7431,1975.180504826943,False,-27531078.0,False,3,2.818255520090517,False,False,0.05526257547297042,False,False
TX000095,AC00425,644.17,2023-03-02 16:05:09,Debit,San Antonio,D000178,165.38.56.205,M093,ATM,29,Engineer,72,1,2024-11-04 08:08:04,"35.2600,-80.8042","29.4243,-98.4911",29.4243,-98.4911,35.26,-80.8042,1783.1338929346903,False,-52934575.0,False,1,2.58623462844732,False,False,0.10714854312209349,False,False
TX000096,AC00010,508.68,2023-06-26 16:16:50,Credit,Mesa,D000622,193.108.17.115,M048,Branch,51,Engineer,127,1,2024-11-04 08:09:32,"50.8717,4.2497","33.4245,-111.8332",33.4245,-111.8332,50.8717,4.2497,8773.11796242446,True,-42911562.0,False,1,2.095736764264959,False,False,0.13143010588619902,False,False
TX000097,AC00348,858.63,2023-04-18 17:27:23,Credit,San Francisco,D000019,175.230.206.232,M002,Branch,27,Student,185,1,2024-11-04 08:10:47,"37.5660,126.9784","37.7739,-122.4312",37.7739,-122.4312,37.566,126.9784,9049.055507870205,True,-48869004.0,False,1,2.9790259669644934,False,False,0.07564389767011226,False,False
TX000098,AC00011,25.36,2023-07-17 17:08:24,Debit,Louisville,D000192,62.152.134.92,M007,ATM,57,Engineer,78,1,2024-11-04 08:11:05,"48.1482,17.1067","38.3287,-85.7647",38.3287,-85.7647,48.1482,17.1067,7781.035627843368,True,-41094161.0,False,0,1.7231377850179357,False,False,0.14076345385096417,False,False
TX000099,AC00453,147.62,2023-09-01 17:26:02,Debit,Charlotte,D000093,149.84.108.18,M028,Branch,71,Retired,133,1,2024-11-04 08:07:22,"42.3278,-77.6611","35.2270,-80.8431",35.227,-80.8431,42.3278,-77.6611,835.1833861250238,False,-37118480.0,False,0,2.0081497625172786,False,False,0.13313097368173565,False,False
TX000100,AC00178,115.02,2023-09-11 16:19:04,Debit,San Antonio,D000528,134.222.122.238,M004,Branch,37,Doctor,175,1,2024-11-04 08:08:38,"51.2217,6.7762","29.4243,-98.4911",29.4243,-98.4911,51.2217,6.7762,8485.825137635928,True,-36258574.0,False,3,2.1862566107765242,False,False,0.1313073453502167,False,False
TX000101,AC00265,383.37,2023-01-24 17:23:56,Debit,Fort Worth,D000321,18.72.115.111,M066,Branch,30,Engineer,24,1,2024-11-04 08:11:07,"47.6339,-122.3476","32.7687,-97.3093",32.7687,-97.3093,47.6339,-122.3476,2675.496141729679,False,-56126831.0,False,0,2.2891240400395683,False,False,0.10013111216857218,False,False
TX000102,AC00018,98.54,2023-08-11 16:18:46,Credit,El Paso,D000528,34.125.226.63,M095,Online,20,Student,167,1,2024-11-04 08:10:02,"36.1750,-115.1372","31.7725,-106.4609",31.7725,-106.4609,36.175,-115.1372,938.205226653772,False,-38937076.0,False,3,2.110802943281126,False,False,0.12683092903100557,False,False
TX000103,AC00075,83.24,2023-10-16 18:35:11,Credit,Fort Worth,D000607,21.28.32.1,M009,Branch,55,Doctor,164,1,2024-11-04 08:10:52,"39.9690,-83.0114","32.7687,-97.3093",32.7687,-97.3093,39.969,-83.0114,1508.663855037611,False,-33226541.0,False,3,1.7863895395567055,False,False,0.1421388574686217,False,False
TX000104,AC00464,196.16,2023-02-24 16:29:23,Debit,Virginia Beach,D000164,204.34.243.93,M099,Branch,27,Engineer,146,1,2024-11-04 08:08:32,"39.9539,-82.9301","36.8631,-76.0157",36.8631,-76.0157,39.9539,-82.9301,694.2696756950766,False,-53451549.0,False,0,2.2729039437198937,False,False,0.1371680328002643,False,False
TX000105,AC00170,129.94,2023-01-02 16:36:02,Debit,Las Vegas,D000647,111.226.226.202,M045,ATM,32,Engineer,235,1,2024-11-04 08:06:35,"31.2222,121.4581","36.1147,-115.2014",36.1147,-115.2014,31.2222,121.4581,10501.67018448426,True,-58030233.0,False,4,2.93694235947452,False,False,0.06580853202419101,False,False
TX000106,AC00235,306.9,2023-11-30 16:31:03,Debit,Colorado Springs,D000078,96.115.67.230,M047,Online,46,Engineer,51,1,2024-11-04 08:10:48,"39.0437,-77.4875","38.8590,-104.8134",38.859,-104.8134,39.0437,-77.4875,2359.8645653979984,False,-29345985.0,False,0,1.8461528118425137,False,False,0.12868701915506925,False,False
TX000107,AC00013,114.98,2023-11-01 16:52:01,Debit,Seattle,D000182,115.218.48.83,M032,Online,59,Retired,80,1,2024-11-04 08:09:24,"30.7522,120.7500","47.6080,-122.3351",47.608,-122.3351,30.7522,120.75,9291.33012241419,True,-31850243.0,False,4,3.356647901860509,False,False,0.0730644214023296,False,False
TX000108,AC00397,756.59,2023-03-06 16:47:02,Debit,Sacramento,D000028,174.61.77.54,M012,Branch,27,Student,17,1,2024-11-04 08:11:40,"25.7743,-80.1937","38.5905,-121.4899",38.5905,-121.4899,25.7743,-80.1937,4105.416322748638,False,-52586678.0,False,1,2.9240507777084765,False,False,0.07035013314656557,False,False
TX000109,AC00423,503.76,2023-11-27 18:32:49,Debit,Los Angeles,D000518,216.151.64.40,M083,Online,22,Student,35,1,2024-11-04 08:09:22,"40.3015,-79.5389","34.0522,-118.2436",34.0522,-118.2436,40.3015,-79.5389,3477.808105532705,False,-29597793.0,False,0,2.9077418351544746,False,False,0.09504533287318245,False,False
TX000110,AC00154,143.03,2023-07-31 16:37:46,Debit,San Antonio,D000469,197.162.55.147,M055,ATM,63,Retired,147,1,2024-11-04 08:10:42,"30.9706,31.1669","29.4243,-98.4911",29.4243,-98.4911,30.9706,31.1669,11466.334707021717,True,-39886376.0,False,4,2.1704376782280113,False,False,0.11066422791244379,False,False
TX000111,AC00068,1045.22,2023-11-22 16:13:39,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,2024-11-04 08:07:35,"48.1374,11.5755","39.9833,-82.9833",39.9833,-82.9833,48.1374,11.5755,7138.682856510606,False,-30038036.0,False,1,2.1127135769326073,False,False,0.08444210420607334,False,False
TX000112,AC00318,245.54,2023-03-21 16:29:31,Debit,New York,D000536,44.197.126.59,M089,ATM,25,Student,180,1,2024-11-04 08:10:26,"39.0437,-77.4875","43.0000,-75.0000",43.0,-75.0,39.0437,-77.4875,486.5727477041211,False,-51291655.0,False,3,2.7498809758308473,False,False,0.11482052437053414,False,False
TX000113,AC00396,254.37,2023-04-20 18:26:50,Credit,Dallas,D000477,143.212.47.226,M012,Online,51,Engineer,174,1,2024-11-04 08:06:56,"39.9539,-82.9301","32.7791,-96.8088",32.7791,-96.8088,39.9539,-82.9301,1475.5427338027741,False,-48692406.0,False,3,1.6243266921661237,False,False,0.1486239420763925,False,False
TX000114,AC00121,213.76,2023-03-01 17:52:14,Credit,Dallas,D000574,51.250.122.123,M009,ATM,78,Retired,282,1,2024-11-04 08:09:36,"55.7522,37.6156","32.7791,-96.8088",32.7791,-96.8088,55.7522,37.6156,9286.582780117533,True,-53014642.0,False,3,3.3444964032579807,False,False,0.05569955553844119,False,False
TX000115,AC00336,327.86,2023-02-10 16:52:48,Debit,Fresno,D000655,188.124.181.12,M051,Online,40,Engineer,104,1,2024-11-04 08:06:30,"54.5893,18.4848","36.7468,-119.7725",36.7468,-119.7725,54.5893,18.4848,9128.400811076777,True,-54659622.0,False,3,2.7180992715705,False,False,0.11943211783229457,False,False
TX000116,AC00468,2.5,2023-07-21 16:43:11,Debit,San Diego,D000673,44.73.3.217,M042,Online,47,Doctor,107,1,2024-11-04 08:09:53,"40.7143,-74.0060","32.7157,-117.1610",32.7157,-117.161,40.7143,-74.006,3915.329273359541,False,-40750002.0,False,0,1.9418816923114877,False,False,0.13124776641168062,False,False
TX000117,AC00282,300.08,2023-10-09 17:02:43,Credit,Austin,D000266,85.240.254.83,M040,Online,68,Doctor,47,1,2024-11-04 08:12:18,"38.8309,-9.1684","30.2666,-97.7333",30.2666,-97.7333,38.8309,-9.1684,7861.9594920026875,True,-33836975.0,False,0,2.4743977227491114,False,False,0.11511530517843394,False,False
TX000118,AC00498,56.98,2024-01-01 16:34:10,Credit,Oklahoma City,D000256,101.90.40.193,M086,ATM,43,Engineer,122,2,2024-11-04 08:07:42,"31.2222,121.4581","35.4819,-97.5084",35.4819,-97.5084,31.2222,121.4581,11577.45040121284,True,-26580812.0,False,4,2.562395758527266,False,False,0.05809652949734756,False,False
TX000119,AC00085,407.65,2023-07-07 16:11:38,Debit,Boston,D000544,98.255.160.110,M041,Online,26,Engineer,62,1,2024-11-04 08:06:30,"37.9577,-121.2908","42.3611,-71.0570",42.3611,-71.057,37.9577,-121.2908,4245.146462548036,False,-41961292.0,False,0,2.4334190616129265,False,False,0.09928743015564939,False,False
TX000120,AC00092,115.83,2023-05-22 17:09:52,Debit,Fresno,D000663,124.6.134.78,M086,Branch,39,Engineer,167,1,2024-11-04 08:10:02,"47.6062,-122.3321","36.7468,-119.7725",36.7468,-119.7725,47.6062,-122.3321,1224.436909681843,False,-45932410.0,False,3,1.7454046506846828,False,False,0.12455551096781581,False,False
TX000121,AC00295,53.57,2023-08-16 16:17:12,Debit,Houston,D000489,45.64.74.86,M025,ATM,69,Retired,121,1,2024-11-04 08:08:43,"22.2783,114.1747","29.7499,-95.3584",29.7499,-95.3584,22.2783,114.1747,13442.535570976337,True,-38505091.0,False,4,2.2580058120862474,False,False,0.0737843936541806,False,False
TX000122,AC00358,63.34,2023-11-17 16:02:02,Credit,Detroit,D000434,69.82.61.135,M028,Online,46,Doctor,165,1,2024-11-04 08:10:13,"39.0437,-77.4875","42.3314,-83.0457",42.3314,-83.0457,39.0437,-77.4875,594.7895508045715,False,-30470891.0,False,3,2.31667366966262,False,False,0.11355459790413885,False,False
TX000123,AC00311,317.87,2023-05-22 17:29:35,Debit,Detroit,D000314,79.227.202.117,M076,Online,27,Student,91,1,2024-11-04 08:11:32,"50.5873,8.6755","42.3314,-83.0457",42.3314,-83.0457,50.5873,8.6755,6644.666690174033,False,-45931317.0,False,0,2.207910858669978,False,False,0.13309320242295908,False,False
TX000124,AC00066,331.65,2023-08-25 17:26:07,Debit,Portland,D000037,26.240.219.199,M006,Online,41,Engineer,61,1,2024-11-04 08:11:00,"39.9690,-83.0114","45.5230,-122.6764",45.523,-122.6764,39.969,-83.0114,3271.1701123659004,False,-37723493.0,False,0,2.8153208758607855,False,False,0.09504077890851387,False,False
TX000125,AC00340,5.04,2023-11-27 16:38:34,Debit,Washington,D000021,63.67.150.226,M001,ATM,56,Retired,41,1,2024-11-04 08:10:48,"39.0437,-77.4875","38.8898,-77.0090",38.8898,-77.009,39.0437,-77.4875,44.851622000209424,False,-29604734.0,False,0,2.268021468308185,False,False,0.09263742222736066,False,False
TX000126,AC00284,214.54,2023-08-04 17:46:44,Credit,Detroit,D000112,195.226.203.234,M026,Online,70,Doctor,247,1,2024-11-04 08:11:56,"51.6536,35.6865","42.3314,-83.0457",42.3314,-83.0457,51.6536,35.6865,8037.563593366051,True,-39536712.0,False,3,2.7834857591100044,False,False,0.08789305916967366,False,False
TX000127,AC00208,598.81,2023-09-04 16:48:35,Debit,Philadelphia,D000042,92.214.76.157,M081,Branch,57,Doctor,158,1,2024-11-04 08:10:13,"52.3705,9.7332","39.9525,-75.1652",39.9525,-75.1652,52.3705,9.7332,6312.758543197147,False,-36861698.0,False,1,2.333568592291457,False,False,0.1228209321566282,False,False
TX000128,AC00176,841.28,2023-08-09 17:34:26,Debit,Tucson,D000276,101.223.82.253,M083,Online,26,Student,80,1,2024-11-04 08:09:58,"17.3840,78.4564","32.2534,-110.9117",32.2534,-110.9117,17.384,78.4564,14422.011580762279,True,-39105332.0,False,4,2.80530148957251,False,False,0.05000342197569152,False,False
TX000129,AC00053,38.15,2023-09-07 16:07:40,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,2024-11-04 08:07:42,"53.5507,9.9930","33.4245,-111.8332",33.4245,-111.8332,53.5507,9.993,8865.189756093381,True,-36604802.0,False,3,2.3649967450758598,False,False,0.1363798728365347,False,False
TX000130,AC00320,1036.66,2023-07-11 16:39:53,Debit,San Antonio,D000015,53.218.177.171,M062,Branch,58,Doctor,144,1,2024-11-04 08:09:24,"48.7000,9.0167","29.4243,-98.4911",29.4243,-98.4911,48.7,9.0167,8768.493809939186,True,-41614171.0,False,1,2.0174025261726576,False,False,0.07808956607412576,False,False
TX000131,AC00382,124.72,2023-07-03 17:14:07,Debit,Oklahoma City,D000118,147.234.20.46,M004,Branch,33,Engineer,105,1,2024-11-04 08:07:25,"32.3329,34.8599","35.4819,-97.5084",35.4819,-97.5084,32.3329,34.8599,11009.595156461311,True,-42303198.0,False,4,1.2330298928290944,False,False,0.14139830958406868,False,False
TX000132,AC00384,302.45,2023-09-25 17:13:36,Credit,San Antonio,D000052,203.99.96.114,M059,Branch,78,Retired,40,1,2024-11-04 08:11:55,"-6.4000,106.8186","29.4243,-98.4911",29.4243,-98.4911,-6.4,106.8186,16338.538037694707,True,-35045899.0,False,4,3.281611158739792,False,False,0.008170522219454801,False,False
TX000133,AC00203,208.04,2023-11-20 17:10:02,Debit,Louisville,D000339,65.27.212.129,M055,Online,47,Engineer,273,1,2024-11-04 08:08:45,"35.7454,-89.5298","38.3287,-85.7647",38.3287,-85.7647,35.7454,-89.5298,440.83284486716695,False,-30207523.0,False,3,2.254236030621657,False,False,0.10152474681639506,False,False
TX000134,AC00498,5.77,2023-11-17 17:27:07,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,23,Student,254,1,2024-11-04 08:10:53,"38.8309,-9.1684","34.0522,-118.2436",34.0522,-118.2436,38.8309,-9.1684,9131.821114313134,True,-30465826.0,False,3,2.5771495169106164,False,False,0.0808697668992382,False,False
TX000135,AC00349,381.33,2023-08-21 16:46:05,Debit,Albuquerque,D000635,62.251.170.72,M034,ATM,56,Doctor,75,1,2024-11-04 08:09:32,"33.5883,-7.6114","35.1067,-106.6291",35.1067,-106.6291,33.5883,-7.6114,8669.37587556267,True,-38071407.0,False,4,1.8975580970854373,False,False,0.14803734559575799,False,False
TX000136,AC00177,16.16,2023-10-16 16:59:36,Debit,Milwaukee,D000465,161.177.41.214,M065,ATM,50,Doctor,124,1,2024-11-04 08:11:59,"36.3728,-94.2088","43.0389,-87.9064",43.0389,-87.9064,36.3728,-94.2088,915.8543877497383,False,-33232343.0,False,0,2.1536516689899137,False,False,0.1223507468127163,False,False
TX000137,AC00284,486.08,2023-06-20 17:21:50,Debit,Oklahoma City,D000170,138.87.180.254,M060,Online,18,Student,68,1,2024-11-04 08:07:03,"40.5142,-88.9906","35.4819,-97.5084",35.4819,-97.5084,40.5142,-88.9906,932.9142590141824,False,-43425913.0,False,0,2.054489362856193,False,False,0.13494188766310716,False,False
TX000138,AC00272,336.39,2023-01-16 16:53:38,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,2024-11-04 08:09:57,"-6.4000,106.8186","29.4243,-98.4911",29.4243,-98.4911,-6.4,106.8186,16338.538037694707,True,-56819779.0,False,4,3.461373913582341,False,False,0.004348001279959712,False,False
TX000139,AC00405,997.43,2023-11-22 16:07:19,Debit,Seattle,D000661,100.4.40.132,M067,Online,69,Doctor,118,1,2024-11-04 08:08:25,"36.8190,-76.2749","47.6080,-122.3351",47.608,-122.3351,36.819,-76.2749,3923.304779033551,False,-30038466.0,False,1,3.667381916528103,False,False,0.0262842444254916,False,False
TX000140,AC00385,234.57,2023-09-01 16:09:08,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,2024-11-04 08:08:47,"-32.6910,-58.8884","41.8818,-87.6231",41.8818,-87.6231,-32.691,-58.8884,8765.50406181347,True,-37123179.0,True,4,3.634543761973296,False,True,0.07109463365444235,False,True
TX000141,AC00403,6.0,2023-10-23 18:38:15,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,2024-11-04 08:09:43,"47.6339,-122.3476","41.8818,-87.6231",41.8818,-87.6231,47.6339,-122.3476,2797.629032832242,False,-32621488.0,False,3,2.240027621061544,False,False,0.08298874858214861,False,False
TX000142,AC00114,1049.92,2023-10-23 16:50:33,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2024-11-04 08:10:34,"37.5660,126.9784","42.3314,-83.0457",42.3314,-83.0457,37.566,126.9784,10649.761728331232,True,-32628001.0,False,1,3.834302777347428,False,False,0.03780127193774585,False,False
TX000143,AC00163,227.14,2023-07-03 17:42:08,Debit,Charlotte,D000439,197.162.55.147,M057,ATM,18,Student,294,1,2024-11-04 08:11:34,"30.9706,31.1669","35.2270,-80.8431",35.227,-80.8431,30.9706,31.1669,9808.604575117368,True,-42301766.0,False,3,2.9194002259761507,False,False,0.08935451232095687,False,False
TX000144,AC00108,233.74,2023-10-24 16:41:00,Credit,Oklahoma City,D000600,96.115.67.230,M030,Online,66,Retired,17,1,2024-11-04 08:11:17,"39.0437,-77.4875","35.4819,-97.5084",35.4819,-97.5084,39.0437,-77.4875,1815.3803116932427,False,-32542217.0,False,0,1.8863952524301522,False,False,0.11248260661580434,False,False
TX000145,AC00397,113.02,2023-09-25 16:54:22,Credit,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,2024-11-04 08:07:21,"39.9690,-83.0114","30.3321,-81.6556",30.3321,-81.6556,39.969,-83.0114,1076.230691620522,False,-35046779.0,False,0,2.6136017799423628,False,False,0.11267835163030404,False,False
TX000146,AC00434,45.85,2023-02-16 17:57:10,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,2024-11-04 08:07:24,"24.6877,46.7219","34.0522,-118.2436",34.0522,-118.2436,24.6877,46.7219,13312.959781944432,True,-54137414.0,False,4,2.642273268143055,False,False,0.07730666354706806,False,False
